3349 HCO2+    e-                CO2      H                  2.40e-07   -0.50       0.0M   10  300AHA90
3350 H5C2O+   e-                CO       CH4      H         3.00e-07   -0.50       0.0L   10  300C    
3351 H5C2O+   e-                H2CO     CH3                1.50e-07   -0.50       0.0L   10  300C    
3352 H5C2O+   e-                CH3CHO   H                  1.50e-07   -0.50       0.0L   10  300C    
3353 HCS+     e-                CS       H                  5.00e-08   -0.75       0.0M   10  300AMA85
3354 SiOH+    e-                Si       OH                 1.50e-07   -0.50       0.0L   10  300C    
3355 SiOH+    e-                SiO      H                  1.50e-07   -0.50       0.0L   10  300C    
3356 HPN+     e-                P        NH                 1.00e-07   -0.50       0.0L   10  300C    
3357 HPN+     e-                PH       N                  1.00e-07   -0.50       0.0L   10  300C    
3358 HPN+     e-                PN       H                  1.00e-07   -0.50       0.0L   10  300C    
3359 NO2+     e-                NO       O                  3.00e-07   -0.50       0.0L   10  300C    
3360 PCH3+    e-                P        CH3                3.00e-07   -0.50       0.0L   10  300C    
3361 PCH3+    e-                CP       H2       H         1.50e-07   -0.50       0.0L   10  300C    
3362 PCH3+    e-                HCP      H2                 1.50e-07   -0.50       0.0L   10  300C    
3363 CH3OCH3+ e-                O        CH3      CH3       1.50e-07   -0.50       0.0L   10  300C    
3364 CH3OCH3+ e-                CH3OH    CH2                1.50e-07   -0.50       0.0L   10  300C    
3365 C2H5OH+  e-                C2H5     OH                 1.50e-07   -0.50       0.0L   10  300C    
3366 C2H5OH+  e-                H2CO     CH4                1.50e-07   -0.50       0.0L   10  300C    
3367 NS+      e-                S        N                  2.00e-07   -0.50       0.0L   10  300C    
3368 H2CS+    e-                CS       H        H         3.00e-07   -0.50       0.0L   10  300C    
3369 H2CS+    e-                HCS      H                  3.00e-07   -0.50       0.0L   10  300C    
3370 H2SiO+   e-                SiH      OH                 1.50e-07   -0.50       0.0L   10  300C    
3371 H2SiO+   e-                SiO      H2                 1.50e-07   -0.50       0.0L   10  300C    
3372 PO+      e-                P        O                  1.80e-07   -0.50       0.0L   10  300CTA84
3373 PNH2+    e-                P        NH2                3.00e-07   -0.50       0.0L   10  300C    
3374 PNH2+    e-                PH       NH                 1.50e-07   -0.50       0.0L   10  300C    
3375 PNH2+    e-                PN       H2                 1.50e-07   -0.50       0.0L   10  300C    
3376 PCH4+    e-                P        CH4                3.00e-07   -0.50       0.0L   10  300C    
3377 PCH4+    e-                HCP      H2       H         1.50e-07   -0.50       0.0L   10  300C    
3378 PCH4+    e-                CH2PH    H                  1.50e-07   -0.50       0.0L   10  300C    
3379 HCOOH2+  e-                HCOOH    H                  3.00e-07   -0.50       0.0L   10  300C    
3380 C2H6OH+  e-                CH3OH    CH3                1.50e-07   -0.50       0.0L   10  300C    
3381 C2H6OH+  e-                CH3OCH3  H                  1.50e-07   -0.50       0.0L   10  300C    
3382 C2H7O+   e-                C2H4     H2O      H         1.50e-07   -0.50       0.0L   10  300C    
3383 C2H7O+   e-                C2H5OH   H                  1.50e-07   -0.50       0.0L   10  300C    
3384 HNS+     e-                NS       H                  3.00e-07   -0.50       0.0L   10  300C    
3385 H3CS+    e-                CS       H2       H         3.00e-07   -0.50       0.0L   10  300C    
3386 H3CS+    e-                H2CS     H                  3.00e-07   -0.50       0.0L   10  300C    
3387 H3SiO+   e-                SiO      H2       H         1.50e-07   -0.50       0.0L   10  300C    
3388 H3SiO+   e-                H2SiO    H                  1.50e-07   -0.50       0.0L   10  300C    
3389 CCl+     e-                Cl       C                  3.00e-07   -0.50       0.0L   10  300C    
3390 HPO+     e-                P        O        H         1.00e-07   -0.50       0.0L   10  300C    
3391 HPO+     e-                PH       O                  1.50e-07   -0.50       0.0L   10  300C    
3392 HPO+     e-                PO       H                  1.50e-07   -0.50       0.0L   10  300CTA84
3393 PNH3+    e-                P        NH3                3.00e-07   -0.50       0.0L   10  300C    
3394 PNH3+    e-                PH       NH2                1.50e-07   -0.50       0.0L   10  300C    
3395 PNH3+    e-                PN       H2       H         1.50e-07   -0.50       0.0L   10  300C    
3396 C4+      e-                C2       C2                 3.00e-07   -0.50       0.0L   10  300C    
3397 SO+      e-                S        O                  2.00e-07   -0.50       0.0L   10  300C    
3398 H2PO+    e-                PH       OH                 1.50e-07   -0.50       0.0L   10  300C    
3399 H2PO+    e-                HPO      H                  1.50e-07   -0.50       0.0L   10  300C    
3400 C4H+     e-                C4       H                  3.00e-07   -0.50       0.0L   10  300C    
3401 HSO+     e-                SO       H                  2.00e-07   -0.50       0.0L   10  300C    
3402 H2CCl+   e-                CCl      H        H         3.00e-07   -0.50       0.0L   10  300C    
3403 C3N+     e-                CN       C2                 3.00e-07   -0.50       0.0L   10  300C    
3404 C4H2+    e-                C4H      H                  3.00e-07   -0.50       0.0L   10  300C    
3405 HC3N+    e-                CN       C2H                3.00e-07   -0.50       0.0L   10  300C    
3406 HC3N+    e-                HCN      C2                 3.00e-07   -0.50       0.0L   10  300C    
3407 C4H3+    e-                C4H      H2                 3.10e-07   -0.50       0.0M   10  300AMI90
3408 C4H3+    e-                C4H2     H                  3.10e-07   -0.50       0.0M   10  300AMI90
3409 ClO+     e-                Cl       O                  2.00e-07   -0.50       0.0L   10  300C    
3410 C3O+     e-                CO       C2                 3.00e-07   -0.50       0.0L   10  300C    
3411 C2N2+    e-                CN       CN                 1.50e-07   -0.50       0.0L   10  300C    
3412 C2N2+    e-                C2N      N                  1.50e-07   -0.50       0.0L   10  300C    
3413 H2C3N+   e-                C2H2     CN                 3.00e-07   -0.50       0.0L   10  300C    
3414 H2C3N+   e-                C3N      H2                 2.00e-08   -0.50       0.0L   10  300C    
3415 H2C3N+   e-                HC3N     H                  3.00e-07   -0.50       0.0L   10  300C    
3416 C4H4+    e-                C4H3     H                  3.30e-07   -0.50       0.0L   10 1000A    
3417 SiC2+    e-                Si       C2                 1.50e-07   -0.50       0.0L   10  300C    
3418 SiC2+    e-                SiC      C                  1.50e-07   -0.50       0.0L   10  300C    
3419 HC3O+    e-                C3O      H                  3.00e-07   -0.50       0.0L   10  300C    
3420 C4H5+    e-                C3H4     CH                 1.50e-07   -0.50       0.0L   10  300C    
3421 C4H5+    e-                C4H2     H2       H         1.50e-07   -0.50       0.0L   10  300C    
3422 SiC2H+   e-                Si       C2H                1.50e-07   -0.50       0.0L   10  300C    
3423 SiC2H+   e-                SiC2     H                  1.50e-07   -0.50       0.0L   10  300C    
3424 C3H2O+   e-                CO       C2H2               1.50e-07   -0.50       0.0L   10  300C    
3425 C3H2O+   e-                C3O      H        H         1.50e-07   -0.50       0.0L   10  300C    
3426 H4C3N+   e-                HC3N     H2       H         1.00e-06   -0.30       0.0L   10  300CHL90
3427 H4C3N+   e-                H3C3N    H                  1.00e-06   -0.30       0.0L   10  300CHL90
3428 SiNC+    e-                Si       CN                 3.00e-07   -0.50       0.0L   10  300C    
3429 SiC2H2+  e-                SiC2     H2                 1.50e-07   -0.50       0.0L   10  300C    
3430 SiC2H2+  e-                SiC2H    H                  1.50e-07   -0.50       0.0L   10  300C    
3431 CCP+     e-                P        C2                 1.50e-07   -0.50       0.0L   10  300C    
3432 CCP+     e-                CP       C                  1.50e-07   -0.50       0.0L   10  300C    
3433 H3C3O+   e-                C3O      H2       H         3.00e-07   -0.50       0.0L   10  300C    
3434 SiNCH+   e-                SiN      CH                 1.50e-07   -0.50       0.0L   10  300C    
3435 SiNCH+   e-                SiNC     H                  1.50e-07   -0.50       0.0L   10  300C    
3436 SiC2H3+  e-                SiC2H    H2                 1.50e-07   -0.50       0.0L   10  300C    
3437 SiC2H3+  e-                SiC2H2   H                  1.50e-07   -0.50       0.0L   10  300C    
3438 HC2P+    e-                CP       CH                 1.50e-07   -0.50       0.0L   10  300C    
3439 HC2P+    e-                CCP      H                  1.50e-07   -0.50       0.0L   10  300C    
3440 C2S+     e-                S        C2                 1.50e-07   -0.50       0.0L   10  300C    
3441 C2S+     e-                CS       C                  1.50e-07   -0.50       0.0L   10  300C    
3442 PC2H2+   e-                P        C2H2               1.00e-07   -0.50       0.0L   10  300C    
3443 PC2H2+   e-                CCP      H2                 1.00e-07   -0.50       0.0L   10  300C    
3444 PC2H2+   e-                HC2P     H                  1.00e-07   -0.50       0.0L   10  300C    
3445 HC2S+    e-                CS       CH                 1.50e-07   -0.50       0.0L   10  300C    
3446 HC2S+    e-                C2S      H                  1.50e-07   -0.50       0.0L   10  300C    
3447 PC2H3+   e-                PH       C2H2               1.00e-07   -0.50       0.0L   10  300C    
3448 PC2H3+   e-                CCP      H2       H         1.00e-07   -0.50       0.0L   10  300C    
3449 PC2H3+   e-                HC2P     H2                 1.00e-07   -0.50       0.0L   10  300C    
3450 C2H6CO+  e-                CO       CH3      CH3       1.50e-07   -0.50       0.0L   10  300C    
3451 C2H6CO+  e-                CH3CHO   CH2                1.50e-07   -0.50       0.0L   10  300C    
3452 PC2H4+   e-                P        C2H4               1.00e-07   -0.50       0.0L   10  300C    
3453 PC2H4+   e-                CCP      H2       H2        1.00e-07   -0.50       0.0L   10  300C    
3454 PC2H4+   e-                HC2P     H2       H         1.00e-07   -0.50       0.0L   10  300C    
3455 C3H6OH+  e-                CH3CHO   CH3                1.50e-07   -0.50       0.0L   10  300C    
3456 C3H6OH+  e-                C2H6CO   H                  1.50e-07   -0.50       0.0L   10  300C    
3457 COOCH4+  e-                CH3OH    CO                 1.50e-07   -0.50       0.0L   10  300C    
3458 COOCH4+  e-                CO2      CH3      H         1.50e-07   -0.50       0.0L   10  300C    
3459 C5+      e-                C3       C2                 3.00e-07   -0.50       0.0L   10  300C    
3460 OCS+     e-                S        CO                 1.50e-07   -0.50       0.0L   10  300C    
3461 OCS+     e-                CS       O                  1.50e-07   -0.50       0.0L   10  300C    
3462 SiS+     e-                S        Si                 2.00e-07   -0.50       0.0L   10  300C    
3463 H5C2O2+  e-                CH3OH    HCO                1.50e-07   -0.50       0.0L   10  300C    
3464 H5C2O2+  e-                HCOOCH3  H                  1.50e-07   -0.50       0.0L   10  300C    
3465 C5H+     e-                C4H      C                  1.00e-06   -0.30       0.0L   10  300CHL89
3466 C5H+     e-                C5       H                  3.00e-07   -0.50       0.0L   10  300C    
3467 HOCS+    e-                CS       OH                 2.00e-07   -0.50       0.0L   10  300C    
3468 HOCS+    e-                OCS      H                  2.00e-07   -0.50       0.0L   10  300C    
3469 HSiO2+   e-                SiO      OH                 1.50e-07   -0.50       0.0L   10  300C    
3470 HSiO2+   e-                SiO2     H                  1.50e-07   -0.50       0.0L   10  300C    
3471 HSiS+    e-                HS       Si                 1.50e-07   -0.50       0.0L   10  300C    
3472 HSiS+    e-                SiS      H                  1.50e-07   -0.50       0.0L   10  300C    
3473 C4N+     e-                C2N      C2                 1.50e-07   -0.50       0.0L   10  300C    
3474 C4N+     e-                C3N      C                  1.50e-07   -0.50       0.0L   10  300C    
3475 C5H2+    e-                C5H      H                  1.50e-07   -0.50       0.0L   10  300C    
3476 C5H2+    e-                C5       H2                 1.50e-07   -0.50       0.0L   10  300C    
3477 HC4N+    e-                C3N      CH                 3.00e-07   -0.50       0.0L   10  300C    
3478 C5H3+    e-                C5H      H2                 1.50e-07   -0.50       0.0L   10  300C    
3479 C5H3+    e-                C5H2     H                  1.50e-07   -0.50       0.0L   10  300C    
3480 SO2+     e-                SO       O                  2.50e-07   -0.50       0.0M   10  300AMI90
3481 H2C4N+   e-                HC3N     CH                 3.00e-07   -0.50       0.0L   10  300C    
3482 C5H4+    e-                C5H      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3483 C5H4+    e-                C5H2     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3484 SiC3+    e-                SiC      C2                 1.50e-07   -0.50       0.0L   10  300C    
3485 SiC3+    e-                SiC2     C                  1.50e-07   -0.50       0.0L   10  300C    
3486 S2+      e-                S        S                  2.00e-07   -0.50       0.0L   10  300C    
3487 HSO2+    e-                SO       O        H         1.00e-07   -0.50       0.0L   10  300C    
3488 HSO2+    e-                SO       OH                 1.00e-07   -0.50       0.0L   10  300C    
3489 HSO2+    e-                SO2      H                  2.00e-07   -0.50       0.0L   10  300C    
3490 H3C4N+   e-                HC3N     CH2                3.00e-07   -0.50       0.0L   10  300C    
3491 C5H5+    e-                C5H2     H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3492 C5H5+    e-                C5H4     H                  3.00e-07   -0.50       0.0L   10  300C    
3493 SiC3H+   e-                C3H      Si                 1.50e-07   -0.50       0.0L   10  300C    
3494 SiC3H+   e-                SiC3     H                  1.50e-07   -0.50       0.0L   10  300C    
3495 HS2+     e-                HS       S                  1.50e-07   -0.50       0.0L   10  300C    
3496 HS2+     e-                S2       H                  1.50e-07   -0.50       0.0L   10  300C    
3497 H4C4N+   e-                HC3N     CH3                1.00e-06   -0.30       0.0L   10  300CHL89
3498 H4C4N+   e-                H3C4N    H                  3.00e-07   -0.50       0.0L   10  300C    
3499 SiC3H2+  e-                SiC3     H2                 1.50e-07   -0.50       0.0L   10  300C    
3500 SiC3H2+  e-                SiC3H    H                  1.50e-07   -0.50       0.0L   10  300C    
3501 H2S2+    e-                HS       HS                 1.50e-07   -0.50       0.0L   10  300C    
3502 H2S2+    e-                HS2      H                  1.50e-07   -0.50       0.0L   10  300C    
3503 H3S2+    e-                HS2      H2                 1.50e-07   -0.50       0.0L   10  300C    
3504 H3S2+    e-                H2S2     H                  1.50e-07   -0.50       0.0L   10  300C    
3505 PC3H+    e-                CCP      CH                 1.00e-07   -0.50       0.0L   10  300C    
3506 PC3H+    e-                HC2P     C                  1.00e-07   -0.50       0.0L   10  300C    
3507 PC3H+    e-                C3P      H                  1.00e-07   -0.50       0.0L   10  300C    
3508 C3S+     e-                C3       S                  1.00e-07   -0.50       0.0L   10  300C    
3509 C3S+     e-                CS       C2                 1.00e-07   -0.50       0.0L   10  300C    
3510 C3S+     e-                C2S      C                  1.00e-07   -0.50       0.0L   10  300C    
3511 HC3S+    e-                C2S      CH                 1.50e-07   -0.50       0.0L   10  300C    
3512 HC3S+    e-                C3S      H                  1.50e-07   -0.50       0.0L   10  300C    
3513 C6+      e-                C4       C2                 1.00e-06   -0.30       0.0L   10  300CHL89
3514 C6+      e-                C5       C                  1.00e-06   -0.30       0.0L   10  300CHL89
3515 C6H+     e-                C6       H                  1.00e-06   -0.30       0.0L   10  300CHL89
3516 C6H+     e-                C5H      C                  1.00e-06   -0.30       0.0L   10  300CHL89
3517 C5N+     e-                C3N      C2                 3.00e-07   -0.50       0.0L   10  300CHL89
3518 C6H2+    e-                C6       H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3519 C6H2+    e-                C6H      H                  1.00e-06   -0.30       0.0L   10  300CHL89
3520 HC5N+    e-                C3N      C2H                1.50e-07   -0.50       0.0L   10  300C    
3521 HC5N+    e-                C5N      H                  1.50e-07   -0.50       0.0L   10  300C    
3522 C6H3+    e-                C6H      H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3523 C6H3+    e-                C6H2     H                  1.00e-06   -0.30       0.0L   10  300CHL89
3524 H2C5N+   e-                C5N      H2                 1.50e-07   -0.50       0.0L   10  300C    
3525 H2C5N+   e-                HC5N     H                  1.50e-07   -0.50       0.0L   10  300C    
3526 C6H4+    e-                C6H      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3527 C6H4+    e-                C6H2     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3528 SiC4+    e-                SiC2     C2                 1.50e-07   -0.50       0.0L   10  300C    
3529 SiC4+    e-                SiC3     C                  1.50e-07   -0.50       0.0L   10  300C    
3530 H3C5N+   e-                C5N      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3531 H3C5N+   e-                HC5N     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3532 C6H5+    e-                C6H      H2       H2        1.00e-06   -0.30       0.0L   10  300CHL89
3533 C6H5+    e-                C6H2     H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3534 SiC4H+   e-                SiC3     CH                 1.50e-07   -0.50       0.0L   10  300C    
3535 SiC4H+   e-                SiC4     H                  1.50e-07   -0.50       0.0L   10  300C    
3536 C4P+     e-                CCP      C2                 1.50e-07   -0.50       0.0L   10  300C    
3537 C4P+     e-                C3P      C                  1.50e-07   -0.50       0.0L   10  300C    
3538 C6H7+    e-                C6H2     H2       H2   H    5.00e-07   -0.50       0.0L   10 1000A    
3539 C6H7+    e-                C6H6     H                  5.00e-07   -0.50       0.0L   10 1000A    
3540 PC4H+    e-                CP       C3H                7.50e-08   -0.50       0.0L   10  300C    
3541 PC4H+    e-                CCP      C2H                7.50e-08   -0.50       0.0L   10  300C    
3542 PC4H+    e-                C3P      CH                 7.50e-08    0.00       0.0L   1041000C    
3543 PC4H+    e-                C4P      H                  7.50e-08   -0.50       0.0L   10  300C    
3544 C4S+     e-                CS       C3                 1.00e-07   -0.50       0.0L   10  300C    
3545 C4S+     e-                C2S      C2                 1.00e-07   -0.50       0.0L   10  300C    
3546 C4S+     e-                C3S      C                  1.00e-07   -0.50       0.0L   10  300C    
3547 HC4S+    e-                C2S      C2H                1.00e-07   -0.50       0.0L   10  300C    
3548 HC4S+    e-                C3S      CH                 1.00e-07   -0.50       0.0L   10  300C    
3549 HC4S+    e-                C4S      H                  1.00e-07   -0.50       0.0L   10  300C    
3550 C7+      e-                C4       C3                 3.00e-07   -0.50       0.0L   10  300C    
3551 C7+      e-                C5       C2                 1.00e-06   -0.30       0.0L   10  300CHL89
3552 C7+      e-                C6       C                  1.00e-06   -0.30       0.0L   10  300CHL89
3553 C7H+     e-                C6H      C                  1.00e-06   -0.30       0.0L   10  300CHL89
3554 C7H+     e-                C7       H                  1.00e-06   -0.30       0.0L   10  300CHL89
3555 C7H2+    e-                C7       H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3556 C7H2+    e-                C7H      H                  1.00e-06   -0.30       0.0L   10  300CHL89
3557 C7H3+    e-                C7H      H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3558 C7H3+    e-                C7H2     H                  1.00e-06   -0.30       0.0L   10  300CHL89
3559 C7H4+    e-                C7H      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3560 C7H4+    e-                C7H2     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3561 C7H5+    e-                C7H2     H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3562 C7H5+    e-                C7H4     H                  1.00e-06   -0.30       0.0L   10  300CHL89
3563 H4C6N+   e-                HC5N     CH3                1.00e-06   -0.30       0.0L   10  300CHL89
3564 H4C6N+   e-                H3C6N    H                  1.00e-06   -0.30       0.0L   10  300CHL89
3565 C8+      e-                C6       C2                 1.00e-06   -0.30       0.0L   10  300CHL89
3566 C8+      e-                C7       C                  1.00e-06   -0.30       0.0L   10  300CHL89
3567 C8H+     e-                C7H      C                  1.00e-06   -0.30       0.0L   10  300CHL89
3568 C8H+     e-                C8       H                  1.00e-06   -0.30       0.0L   10  300CHL89
3569 C7N+     e-                C5N      C2                 3.00e-07   -0.50       0.0L   10  300CHL89
3570 C8H2+    e-                C8       H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3571 C8H2+    e-                C8H      H                  1.00e-06   -0.30       0.0L   10  300CHL89
3572 HC7N+    e-                C6H      CN                 1.00e-06   -0.30       0.0L   10  300CHL89
3573 HC7N+    e-                C7N      H                  1.00e-06   -0.30       0.0L   10  300CHL89
3574 C8H3+    e-                C8H      H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3575 C8H3+    e-                C8H2     H                  1.00e-06   -0.30       0.0L   10  300CHL89
3576 H2C7N+   e-                C7N      H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3577 H2C7N+   e-                HC7N     H                  1.00e-06   -0.30       0.0L   10  300CHL89
3578 C8H4+    e-                C8H      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3579 C8H4+    e-                C8H2     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3580 H3C7N+   e-                C7N      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3581 H3C7N+   e-                HC7N     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3582 C8H5+    e-                C8H      H2       H2        1.50e-07   -0.50       0.0L   10  300CHL89
3583 C8H5+    e-                C8H2     H2       H         1.50e-07   -0.50       0.0L   10  300CHL89
3584 C9+      e-                C7       C2                 1.00e-06   -0.30       0.0L   10  300CHL89
3585 C9+      e-                C8       C                  1.00e-06   -0.30       0.0L   10  300CHL89
3586 C9H+     e-                C8H      C                  1.00e-06   -0.30       0.0L   10  300CHL89
3587 C9H+     e-                C9       H                  1.00e-06   -0.30       0.0L   10  300CHL89
3588 C9H2+    e-                C9       H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3589 C9H2+    e-                C9H      H                  1.00e-06   -0.30       0.0L   10  300CHL89
3590 C9H3+    e-                C9H      H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3591 C9H3+    e-                C9H2     H                  1.00e-06   -0.30       0.0L   10  300CHL89
3592 C9H4+    e-                C9H      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3593 C9H4+    e-                C9H2     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3594 C9H5+    e-                C9H      H2       H2        1.50e-07   -0.50       0.0L   10  300CHL89
3595 C9H5+    e-                C9H2     H2       H         1.50e-07   -0.50       0.0L   10  300CHL89
3596 H4C8N+   e-                HC7N     CH3                1.00e-06   -0.30       0.0L   10  300CHL89
3597 H4C8N+   e-                H3C8N    H                  1.00e-06   -0.30       0.0L   10  300CHL89
3598 C10+     e-                C8       C2                 1.00e-06   -0.30       0.0L   10  300CHL89
3599 C10+     e-                C9       C                  1.00e-06   -0.30       0.0L   10  300CHL89
3600 C9N+     e-                C7N      C2                 3.00e-07   -0.50       0.0L   10  300CHL89
3601 HC9N+    e-                C8H      CN                 1.00e-06   -0.30       0.0L   10  300CHL89
3602 HC9N+    e-                C9N      H                  1.00e-06   -0.30       0.0L   10  300CHL89
3603 H2C9N+   e-                C9N      H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3604 H2C9N+   e-                HC9N     H                  1.00e-06   -0.30       0.0L   10  300CHL89
3605 H3C9N+   e-                C9N      H2       H         1.00e-06   -0.30       0.0L   10  300CHL89
3606 H3C9N+   e-                HC9N     H2                 1.00e-06   -0.30       0.0L   10  300CHL89
3607 H        e-                H-       PHOTON             4.00e-16    0.67      -4.0L   10 2000A    
3608 H        e-                H-       PHOTON             4.54e-16    0.61       0.0L 2000 6000A    
3609 H        e-                H-       PHOTON             3.70e-15    0.08    3300.0L 600041000A    
3610 H+       e-                H        PHOTON             3.50e-12   -0.75       0.0L   1020000A    
3611 He+      e-                He       PHOTON             2.36e-12   -0.64       0.0L   10  300C    
3612 C        e-                C-       PHOTON             3.00e-15    0.00       0.0L   1041000C    
3613 C+       e-                C        PHOTON             4.67e-12   -0.60       0.0C   10 7950BNP97
3616 N+       e-                N        PHOTON             4.00e-12   -0.58       0.0C   1015000BNP97
3618 CH3+     e-                CH3      PHOTON             1.10e-10   -0.50       0.0L   10  300C    
3619 O        e-                O-       PHOTON             1.50e-15    0.00       0.0L   1041000C    
3620 O+       e-                O        PHOTON             3.24e-12   -0.66       0.0C   1041000BNA99
3621 Na+      e-                Na       PHOTON             2.70e-12   -0.69       0.0L   10  300C    
3622 Mg+      e-                Mg       PHOTON             2.80e-12   -0.86       0.0L   10  300C    
3623 Si+      e-                Si       PHOTON             4.90e-12   -0.60       0.0L   10  300C    
3624 H2CO+    e-                H2CO     PHOTON             1.10e-10   -0.70       0.0L   10  300C    
3625 P+       e-                P        PHOTON             3.00e-12   -0.50       0.0L   10  300C    
3626 S        e-                S-       PHOTON             5.00e-15    0.00       0.0L   1041000C    
3627 S+       e-                S        PHOTON             3.90e-12   -0.63       0.0L   10  300C    
3628 H2S+     e-                H2S      PHOTON             1.10e-10   -0.70       0.0L   10  300C    
3629 Cl+      e-                Cl       PHOTON             1.13e-10   -0.70       0.0L   10  300C    
3630 H2CS+    e-                H2CS     PHOTON             1.10e-10   -0.70       0.0L   10  300C    
3631 Fe+      e-                Fe       PHOTON             3.70e-12   -0.65       0.0L   10  300C    
3632 H-       H                 H2       e-                 1.30e-09    0.00       0.0L   1041000C    
3633 H-       C                 CH       e-                 1.00e-09    0.00       0.0L   1041000C    
3634 H        C-                CH       e-                 5.00e-10    0.00       0.0L   1041000C    
3635 H-       CH                CH2      e-                 1.00e-10    0.00       0.0L   1041000C    
3636 H-       N                 NH       e-                 1.00e-09    0.00       0.0L   1041000C    
3637 H-       CH2               CH3      e-                 1.00e-09    0.00       0.0L   1041000C    
3638 H-       NH                NH2      e-                 1.00e-10    0.00       0.0L   1041000C    
3639 H-       CH3               CH4      e-                 1.00e-09    0.00       0.0L   1041000C    
3640 H-       O                 OH       e-                 1.00e-09    0.00       0.0L   1041000C    
3641 H        O-                OH       e-                 5.00e-10    0.00       0.0L   1041000C    
3642 H-       NH2               NH3      e-                 1.00e-09    0.00       0.0L   1041000C    
3643 H-       OH                H2O      e-                 1.00e-10    0.00       0.0L   1041000C    
3644 H        OH-               H2O      e-                 1.40e-09    0.00       0.0L   1041000C    
3645 H-       C2                C2H      e-                 1.00e-09    0.00       0.0L   1041000C    
3646 H-       C2H               C2H2     e-                 1.00e-09    0.00       0.0L   1041000C    
3647 H-       CN                HCN      e-                 1.00e-10    0.00       0.0L   1041000C    
3648 H        CN-               HCN      e-                 1.30e-09    0.00       0.0L   1041000C    
3649 H-       CO                HCO      e-                 5.00e-11    0.00       0.0L   1041000C    
3650 H-       HCO               H2CO     e-                 1.00e-09    0.00       0.0L   1041000C    
3651 H        S-                HS       e-                 1.00e-10    0.00       0.0L   1041000C    
3652 H2       C-                CH2      e-                 1.00e-13    0.00       0.0L   1041000C    
3653 H2       O-                H2O      e-                 7.00e-10    0.00       0.0L   1041000C    
3654 C-       C                 C2       e-                 5.00e-10    0.00       0.0L   1041000C    
3655 C-       CH                C2H      e-                 5.00e-10    0.00       0.0L   1041000C    
3656 C-       N                 CN       e-                 5.00e-10    0.00       0.0L   1041000C    
3657 C-       CH2               C2H2     e-                 5.00e-10    0.00       0.0L   1041000C    
3658 C-       NH                HCN      e-                 5.00e-10    0.00       0.0L   1041000C    
3659 C-       O                 CO       e-                 5.00e-10    0.00       0.0L   1041000C    
3660 C        O-                CO       e-                 5.00e-10    0.00       0.0L   1041000C    
3661 C-       OH                HCO      e-                 5.00e-10    0.00       0.0L   1041000C    
3662 C        OH-               HCO      e-                 5.00e-10    0.00       0.0L   1041000C    
3663 C-       H2O               H2CO     e-                 5.00e-10    0.00       0.0L   1041000C    
3664 C-       O2                CO2      e-                 5.00e-11    0.00       0.0L   1041000C    
3665 C        S-                CS       e-                 1.00e-10    0.00       0.0L   1041000C    
3666 CH       O-                HCO      e-                 5.00e-10    0.00       0.0L   1041000C    
3667 CH       OH-               H2CO     e-                 5.00e-10    0.00       0.0L   1041000C    
3668 N        O-                NO       e-                 2.20e-10    0.00       0.0L   1041000C    
3669 N        S-                NS       e-                 1.00e-10    0.00       0.0L   1041000C    
3670 CH2      O-                H2CO     e-                 5.00e-10    0.00       0.0L   1041000C    
3671 CH3      OH-               CH3OH    e-                 1.00e-09    0.00       0.0L   1041000C    
3672 CH3      CN-               CH3CN    e-                 1.00e-09    0.00       0.0L   1041000C    
3673 O-       O                 O2       e-                 1.90e-10    0.00       0.0L   1041000C    
3674 O-       CO                CO2      e-                 6.50e-10    0.00       0.0L   1041000C    
3675 O-       NO                NO2      e-                 3.10e-10   -0.83       0.0M   88  494AVP83
3676 O        S-                SO       e-                 1.00e-10    0.00       0.0L   1041000C    
3677 CO       S-                OCS      e-                 3.00e-10    0.00       0.0L   1041000C    
3678 O2       S-                SO2      e-                 3.00e-11    0.00       0.0L   1041000C    
